id,title,level,needLv,needSpirit,needSkillId,needSkillLv,needItemId,needItemNum,addAttr,addAttrVal,desc,endRow
300781,82级狂战被动技能7,82,82,8200,,,,,7,418,提升狂战418暴击,
300782,83级狂战被动技能7,83,83,8300,,,,,7,423,提升狂战423暴击,
300783,84级狂战被动技能7,84,84,8400,,,,,7,428,提升狂战428暴击,
300784,85级狂战被动技能7,85,85,8500,,,,,7,433,提升狂战433暴击,
300785,86级狂战被动技能7,86,86,8600,,,,,7,438,提升狂战438暴击,
300786,87级狂战被动技能7,87,87,8700,,,,,7,443,提升狂战443暴击,
300787,88级狂战被动技能7,88,88,8800,,,,,7,448,提升狂战448暴击,
300788,89级狂战被动技能7,89,89,8900,,,,,7,453,提升狂战453暴击,
300789,90级狂战被动技能7,90,90,9000,,,,,7,459,提升狂战459暴击,
300790,91级狂战被动技能7,91,91,9100,,,,,7,464,提升狂战464暴击,
300791,92级狂战被动技能7,92,92,9200,,,,,7,469,提升狂战469暴击,
300792,93级狂战被动技能7,93,93,9300,,,,,7,474,提升狂战474暴击,
300793,94级狂战被动技能7,94,94,9400,,,,,7,479,提升狂战479暴击,
300794,95级狂战被动技能7,95,95,9500,,,,,7,484,提升狂战484暴击,
300795,96级狂战被动技能7,96,96,9600,,,,,7,489,提升狂战489暴击,
300796,97级狂战被动技能7,97,97,9700,,,,,7,494,提升狂战494暴击,
300797,98级狂战被动技能7,98,98,9800,,,,,7,499,提升狂战499暴击,
300798,99级狂战被动技能7,99,99,9900,,,,,7,504,提升狂战504暴击,
300799,100级狂战被动技能7,100,100,10000,,,,,7,510,提升狂战510暴击,
300800,1级狂战被动技能8,1,1,100,,,,,8,3,提升狂战3韧性,
300801,2级狂战被动技能8,2,2,200,,,,,8,7,提升狂战7韧性,
300802,3级狂战被动技能8,3,3,300,,,,,8,11,提升狂战11韧性,
300803,4级狂战被动技能8,4,4,400,,,,,8,14,提升狂战14韧性,
300804,5级狂战被动技能8,5,5,500,,,,,8,18,提升狂战18韧性,
300805,6级狂战被动技能8,6,6,600,,,,,8,22,提升狂战22韧性,
300806,7级狂战被动技能8,7,7,700,,,,,8,25,提升狂战25韧性,
300807,8级狂战被动技能8,8,8,800,,,,,8,29,提升狂战29韧性,
300808,9级狂战被动技能8,9,9,900,,,,,8,33,提升狂战33韧性,
300809,10级狂战被动技能8,10,10,1000,,,,,8,37,提升狂战37韧性,
300810,11级狂战被动技能8,11,11,1100,,,,,8,40,提升狂战40韧性,
300811,12级狂战被动技能8,12,12,1200,,,,,8,44,提升狂战44韧性,
300812,13级狂战被动技能8,13,13,1300,,,,,8,48,提升狂战48韧性,
300813,14级狂战被动技能8,14,14,1400,,,,,8,51,提升狂战51韧性,
300814,15级狂战被动技能8,15,15,1500,,,,,8,55,提升狂战55韧性,
300815,16级狂战被动技能8,16,16,1600,,,,,8,59,提升狂战59韧性,
300816,17级狂战被动技能8,17,17,1700,,,,,8,62,提升狂战62韧性,
300817,18级狂战被动技能8,18,18,1800,,,,,8,66,提升狂战66韧性,
300818,19级狂战被动技能8,19,19,1900,,,,,8,70,提升狂战70韧性,
300819,20级狂战被动技能8,20,20,2000,,,,,8,74,提升狂战74韧性,
300820,21级狂战被动技能8,21,21,2100,,,,,8,77,提升狂战77韧性,
300821,22级狂战被动技能8,22,22,2200,,,,,8,81,提升狂战81韧性,
300822,23级狂战被动技能8,23,23,2300,,,,,8,85,提升狂战85韧性,
300823,24级狂战被动技能8,24,24,2400,,,,,8,88,提升狂战88韧性,
300824,25级狂战被动技能8,25,25,2500,,,,,8,92,提升狂战92韧性,
300825,26级狂战被动技能8,26,26,2600,,,,,8,96,提升狂战96韧性,
300826,27级狂战被动技能8,27,27,2700,,,,,8,99,提升狂战99韧性,
300827,28级狂战被动技能8,28,28,2800,,,,,8,103,提升狂战103韧性,
300828,29级狂战被动技能8,29,29,2900,,,,,8,107,提升狂战107韧性,
300829,30级狂战被动技能8,30,30,3000,,,,,8,111,提升狂战111韧性,
300830,31级狂战被动技能8,31,31,3100,,,,,8,114,提升狂战114韧性,
300831,32级狂战被动技能8,32,32,3200,,,,,8,118,提升狂战118韧性,
300832,33级狂战被动技能8,33,33,3300,,,,,8,122,提升狂战122韧性,
300833,34级狂战被动技能8,34,34,3400,,,,,8,125,提升狂战125韧性,
300834,35级狂战被动技能8,35,35,3500,,,,,8,129,提升狂战129韧性,
300835,36级狂战被动技能8,36,36,3600,,,,,8,133,提升狂战133韧性,
300836,37级狂战被动技能8,37,37,3700,,,,,8,136,提升狂战136韧性,
300837,38级狂战被动技能8,38,38,3800,,,,,8,140,提升狂战140韧性,
300838,39级狂战被动技能8,39,39,3900,,,,,8,144,提升狂战144韧性,
300839,40级狂战被动技能8,40,40,4000,,,,,8,148,提升狂战148韧性,
300840,41级狂战被动技能8,41,41,4100,,,,,8,151,提升狂战151韧性,
300841,42级狂战被动技能8,42,42,4200,,,,,8,155,提升狂战155韧性,
300842,43级狂战被动技能8,43,43,4300,,,,,8,159,提升狂战159韧性,
300843,44级狂战被动技能8,44,44,4400,,,,,8,162,提升狂战162韧性,
300844,45级狂战被动技能8,45,45,4500,,,,,8,166,提升狂战166韧性,
300845,46级狂战被动技能8,46,46,4600,,,,,8,170,提升狂战170韧性,
300846,47级狂战被动技能8,47,47,4700,,,,,8,173,提升狂战173韧性,
300847,48级狂战被动技能8,48,48,4800,,,,,8,177,提升狂战177韧性,
300848,49级狂战被动技能8,49,49,4900,,,,,8,181,提升狂战181韧性,
300849,50级狂战被动技能8,50,50,5000,,,,,8,185,提升狂战185韧性,
300850,51级狂战被动技能8,51,51,5100,,,,,8,188,提升狂战188韧性,
300851,52级狂战被动技能8,52,52,5200,,,,,8,192,提升狂战192韧性,
300852,53级狂战被动技能8,53,53,5300,,,,,8,196,提升狂战196韧性,
300853,54级狂战被动技能8,54,54,5400,,,,,8,199,提升狂战199韧性,
300854,55级狂战被动技能8,55,55,5500,,,,,8,203,提升狂战203韧性,
300855,56级狂战被动技能8,56,56,5600,,,,,8,207,提升狂战207韧性,
300856,57级狂战被动技能8,57,57,5700,,,,,8,210,提升狂战210韧性,
300857,58级狂战被动技能8,58,58,5800,,,,,8,214,提升狂战214韧性,
300858,59级狂战被动技能8,59,59,5900,,,,,8,218,提升狂战218韧性,
300859,60级狂战被动技能8,60,60,6000,,,,,8,222,提升狂战222韧性,
300860,61级狂战被动技能8,61,61,6100,,,,,8,225,提升狂战225韧性,
300861,62级狂战被动技能8,62,62,6200,,,,,8,229,提升狂战229韧性,
300862,63级狂战被动技能8,63,63,6300,,,,,8,233,提升狂战233韧性,
300863,64级狂战被动技能8,64,64,6400,,,,,8,236,提升狂战236韧性,
300864,65级狂战被动技能8,65,65,6500,,,,,8,240,提升狂战240韧性,
300865,66级狂战被动技能8,66,66,6600,,,,,8,244,提升狂战244韧性,
300866,67级狂战被动技能8,67,67,6700,,,,,8,247,提升狂战247韧性,
300867,68级狂战被动技能8,68,68,6800,,,,,8,251,提升狂战251韧性,
300868,69级狂战被动技能8,69,69,6900,,,,,8,255,提升狂战255韧性,
300869,70级狂战被动技能8,70,70,7000,,,,,8,259,提升狂战259韧性,
300870,71级狂战被动技能8,71,71,7100,,,,,8,262,提升狂战262韧性,
300871,72级狂战被动技能8,72,72,7200,,,,,8,266,提升狂战266韧性,
300872,73级狂战被动技能8,73,73,7300,,,,,8,270,提升狂战270韧性,
300873,74级狂战被动技能8,74,74,7400,,,,,8,273,提升狂战273韧性,
300874,75级狂战被动技能8,75,75,7500,,,,,8,277,提升狂战277韧性,
300875,76级狂战被动技能8,76,76,7600,,,,,8,281,提升狂战281韧性,
300876,77级狂战被动技能8,77,77,7700,,,,,8,284,提升狂战284韧性,
300877,78级狂战被动技能8,78,78,7800,,,,,8,288,提升狂战288韧性,
300878,79级狂战被动技能8,79,79,7900,,,,,8,292,提升狂战292韧性,
300879,80级狂战被动技能8,80,80,8000,,,,,8,296,提升狂战296韧性,
300880,81级狂战被动技能8,81,81,8100,,,,,8,299,提升狂战299韧性,
300881,82级狂战被动技能8,82,82,8200,,,,,8,303,提升狂战303韧性,
300882,83级狂战被动技能8,83,83,8300,,,,,8,307,提升狂战307韧性,
300883,84级狂战被动技能8,84,84,8400,,,,,8,310,提升狂战310韧性,
300884,85级狂战被动技能8,85,85,8500,,,,,8,314,提升狂战314韧性,
300885,86级狂战被动技能8,86,86,8600,,,,,8,318,提升狂战318韧性,
300886,87级狂战被动技能8,87,87,8700,,,,,8,321,提升狂战321韧性,
300887,88级狂战被动技能8,88,88,8800,,,,,8,325,提升狂战325韧性,
300888,89级狂战被动技能8,89,89,8900,,,,,8,329,提升狂战329韧性,
300889,90级狂战被动技能8,90,90,9000,,,,,8,333,提升狂战333韧性,
300890,91级狂战被动技能8,91,91,9100,,,,,8,336,提升狂战336韧性,
300891,92级狂战被动技能8,92,92,9200,,,,,8,340,提升狂战340韧性,
300892,93级狂战被动技能8,93,93,9300,,,,,8,344,提升狂战344韧性,
300893,94级狂战被动技能8,94,94,9400,,,,,8,347,提升狂战347韧性,
300894,95级狂战被动技能8,95,95,9500,,,,,8,351,提升狂战351韧性,
300895,96级狂战被动技能8,96,96,9600,,,,,8,355,提升狂战355韧性,
300896,97级狂战被动技能8,97,97,9700,,,,,8,358,提升狂战358韧性,
300897,98级狂战被动技能8,98,98,9800,,,,,8,362,提升狂战362韧性,
300898,99级狂战被动技能8,99,99,9900,,,,,8,366,提升狂战366韧性,
300899,100级狂战被动技能8,100,100,10000,,,,,8,370,提升狂战370韧性,
300900,1级狂战被动技能9,1,1,100,,,,,9,5,提升狂战5破甲,
300901,2级狂战被动技能9,2,2,200,,,,,9,10,提升狂战10破甲,
300902,3级狂战被动技能9,3,3,300,,,,,9,15,提升狂战15破甲,
300903,4级狂战被动技能9,4,4,400,,,,,9,20,提升狂战20破甲,
300904,5级狂战被动技能9,5,5,500,,,,,9,25,提升狂战25破甲,
300905,6级狂战被动技能9,6,6,600,,,,,9,30,提升狂战30破甲,
300906,7级狂战被动技能9,7,7,700,,,,,9,35,提升狂战35破甲,
300907,8级狂战被动技能9,8,8,800,,,,,9,40,提升狂战40破甲,
300908,9级狂战被动技能9,9,9,900,,,,,9,45,提升狂战45破甲,
300909,10级狂战被动技能9,10,10,1000,,,,,9,51,提升狂战51破甲,
300910,11级狂战被动技能9,11,11,1100,,,,,9,56,提升狂战56破甲,
300911,12级狂战被动技能9,12,12,1200,,,,,9,61,提升狂战61破甲,
300912,13级狂战被动技能9,13,13,1300,,,,,9,66,提升狂战66破甲,
300913,14级狂战被动技能9,14,14,1400,,,,,9,71,提升狂战71破甲,
300914,15级狂战被动技能9,15,15,1500,,,,,9,76,提升狂战76破甲,
300915,16级狂战被动技能9,16,16,1600,,,,,9,81,提升狂战81破甲,
300916,17级狂战被动技能9,17,17,1700,,,,,9,86,提升狂战86破甲,
300917,18级狂战被动技能9,18,18,1800,,,,,9,91,提升狂战91破甲,
300918,19级狂战被动技能9,19,19,1900,,,,,9,96,提升狂战96破甲,
300919,20级狂战被动技能9,20,20,2000,,,,,9,102,提升狂战102破甲,
300920,21级狂战被动技能9,21,21,2100,,,,,9,107,提升狂战107破甲,
300921,22级狂战被动技能9,22,22,2200,,,,,9,112,提升狂战112破甲,
300922,23级狂战被动技能9,23,23,2300,,,,,9,117,提升狂战117破甲,
300923,24级狂战被动技能9,24,24,2400,,,,,9,122,提升狂战122破甲,
300924,25级狂战被动技能9,25,25,2500,,,,,9,127,提升狂战127破甲,
300925,26级狂战被动技能9,26,26,2600,,,,,9,132,提升狂战132破甲,
300926,27级狂战被动技能9,27,27,2700,,,,,9,137,提升狂战137破甲,
300927,28级狂战被动技能9,28,28,2800,,,,,9,142,提升狂战142破甲,
300928,29级狂战被动技能9,29,29,2900,,,,,9,147,提升狂战147破甲,
300929,30级狂战被动技能9,30,30,3000,,,,,9,153,提升狂战153破甲,
300930,31级狂战被动技能9,31,31,3100,,,,,9,158,提升狂战158破甲,
300931,32级狂战被动技能9,32,32,3200,,,,,9,163,提升狂战163破甲,
300932,33级狂战被动技能9,33,33,3300,,,,,9,168,提升狂战168破甲,
300933,34级狂战被动技能9,34,34,3400,,,,,9,173,提升狂战173破甲,
300934,35级狂战被动技能9,35,35,3500,,,,,9,178,提升狂战178破甲,
300935,36级狂战被动技能9,36,36,3600,,,,,9,183,提升狂战183破甲,
300936,37级狂战被动技能9,37,37,3700,,,,,9,188,提升狂战188破甲,
300937,38级狂战被动技能9,38,38,3800,,,,,9,193,提升狂战193破甲,
300938,39级狂战被动技能9,39,39,3900,,,,,9,198,提升狂战198破甲,
300939,40级狂战被动技能9,40,40,4000,,,,,9,204,提升狂战204破甲,
300940,41级狂战被动技能9,41,41,4100,,,,,9,209,提升狂战209破甲,
300941,42级狂战被动技能9,42,42,4200,,,,,9,214,提升狂战214破甲,
300942,43级狂战被动技能9,43,43,4300,,,,,9,219,提升狂战219破甲,
300943,44级狂战被动技能9,44,44,4400,,,,,9,224,提升狂战224破甲,
300944,45级狂战被动技能9,45,45,4500,,,,,9,229,提升狂战229破甲,
300945,46级狂战被动技能9,46,46,4600,,,,,9,234,提升狂战234破甲,
300946,47级狂战被动技能9,47,47,4700,,,,,9,239,提升狂战239破甲,
300947,48级狂战被动技能9,48,48,4800,,,,,9,244,提升狂战244破甲,
300948,49级狂战被动技能9,49,49,4900,,,,,9,249,提升狂战249破甲,
300949,50级狂战被动技能9,50,50,5000,,,,,9,255,提升狂战255破甲,
300950,51级狂战被动技能9,51,51,5100,,,,,9,260,提升狂战260破甲,
300951,52级狂战被动技能9,52,52,5200,,,,,9,265,提升狂战265破甲,
300952,53级狂战被动技能9,53,53,5300,,,,,9,270,提升狂战270破甲,
300953,54级狂战被动技能9,54,54,5400,,,,,9,275,提升狂战275破甲,
300954,55级狂战被动技能9,55,55,5500,,,,,9,280,提升狂战280破甲,
300955,56级狂战被动技能9,56,56,5600,,,,,9,285,提升狂战285破甲,
300956,57级狂战被动技能9,57,57,5700,,,,,9,290,提升狂战290破甲,
300957,58级狂战被动技能9,58,58,5800,,,,,9,295,提升狂战295破甲,
300958,59级狂战被动技能9,59,59,5900,,,,,9,300,提升狂战300破甲,
300959,60级狂战被动技能9,60,60,6000,,,,,9,306,提升狂战306破甲,
300960,61级狂战被动技能9,61,61,6100,,,,,9,311,提升狂战311破甲,
300961,62级狂战被动技能9,62,62,6200,,,,,9,316,提升狂战316破甲,
300962,63级狂战被动技能9,63,63,6300,,,,,9,321,提升狂战321破甲,
300963,64级狂战被动技能9,64,64,6400,,,,,9,326,提升狂战326破甲,
300964,65级狂战被动技能9,65,65,6500,,,,,9,331,提升狂战331破甲,
300965,66级狂战被动技能9,66,66,6600,,,,,9,336,提升狂战336破甲,
300966,67级狂战被动技能9,67,67,6700,,,,,9,341,提升狂战341破甲,
300967,68级狂战被动技能9,68,68,6800,,,,,9,346,提升狂战346破甲,
300968,69级狂战被动技能9,69,69,6900,,,,,9,351,提升狂战351破甲,
300969,70级狂战被动技能9,70,70,7000,,,,,9,357,提升狂战357破甲,
300970,71级狂战被动技能9,71,71,7100,,,,,9,362,提升狂战362破甲,
300971,72级狂战被动技能9,72,72,7200,,,,,9,367,提升狂战367破甲,
300972,73级狂战被动技能9,73,73,7300,,,,,9,372,提升狂战372破甲,
300973,74级狂战被动技能9,74,74,7400,,,,,9,377,提升狂战377破甲,
300974,75级狂战被动技能9,75,75,7500,,,,,9,382,提升狂战382破甲,
300975,76级狂战被动技能9,76,76,7600,,,,,9,387,提升狂战387破甲,
300976,77级狂战被动技能9,77,77,7700,,,,,9,392,提升狂战392破甲,
300977,78级狂战被动技能9,78,78,7800,,,,,9,397,提升狂战397破甲,
300978,79级狂战被动技能9,79,79,7900,,,,,9,402,提升狂战402破甲,
300979,80级狂战被动技能9,80,80,8000,,,,,9,408,提升狂战408破甲,
300980,81级狂战被动技能9,81,81,8100,,,,,9,413,提升狂战413破甲,
300981,82级狂战被动技能9,82,82,8200,,,,,9,418,提升狂战418破甲,
300982,83级狂战被动技能9,83,83,8300,,,,,9,423,提升狂战423破甲,
300983,84级狂战被动技能9,84,84,8400,,,,,9,428,提升狂战428破甲,
300984,85级狂战被动技能9,85,85,8500,,,,,9,433,提升狂战433破甲,
300985,86级狂战被动技能9,86,86,8600,,,,,9,438,提升狂战438破甲,
300986,87级狂战被动技能9,87,87,8700,,,,,9,443,提升狂战443破甲,
300987,88级狂战被动技能9,88,88,8800,,,,,9,448,提升狂战448破甲,
300988,89级狂战被动技能9,89,89,8900,,,,,9,453,提升狂战453破甲,
300989,90级狂战被动技能9,90,90,9000,,,,,9,459,提升狂战459破甲,
300990,91级狂战被动技能9,91,91,9100,,,,,9,464,提升狂战464破甲,
300991,92级狂战被动技能9,92,92,9200,,,,,9,469,提升狂战469破甲,
300992,93级狂战被动技能9,93,93,9300,,,,,9,474,提升狂战474破甲,
300993,94级狂战被动技能9,94,94,9400,,,,,9,479,提升狂战479破甲,
300994,95级狂战被动技能9,95,95,9500,,,,,9,484,提升狂战484破甲,
300995,96级狂战被动技能9,96,96,9600,,,,,9,489,提升狂战489破甲,
300996,97级狂战被动技能9,97,97,9700,,,,,9,494,提升狂战494破甲,
300997,98级狂战被动技能9,98,98,9800,,,,,9,499,提升狂战499破甲,
300998,99级狂战被动技能9,99,99,9900,,,,,9,504,提升狂战504破甲,
300999,100级狂战被动技能9,100,100,10000,,,,,9,510,提升狂战510破甲,
301000,1级狂战被动技能10,1,1,100,,,,,10,4,提升狂战4削攻,
301001,2级狂战被动技能10,2,2,200,,,,,10,8,提升狂战8削攻,
301002,3级狂战被动技能10,3,3,300,,,,,10,12,提升狂战12削攻,
301003,4级狂战被动技能10,4,4,400,,,,,10,16,提升狂战16削攻,
301004,5级狂战被动技能10,5,5,500,,,,,10,21,提升狂战21削攻,
301005,6级狂战被动技能10,6,6,600,,,,,10,25,提升狂战25削攻,
301006,7级狂战被动技能10,7,7,700,,,,,10,29,提升狂战29削攻,
301007,8级狂战被动技能10,8,8,800,,,,,10,33,提升狂战33削攻,
301008,9级狂战被动技能10,9,9,900,,,,,10,37,提升狂战37削攻,
301009,10级狂战被动技能10,10,10,1000,,,,,10,42,提升狂战42削攻,
301010,11级狂战被动技能10,11,11,1100,,,,,10,46,提升狂战46削攻,
301011,12级狂战被动技能10,12,12,1200,,,,,10,50,提升狂战50削攻,
301012,13级狂战被动技能10,13,13,1300,,,,,10,54,提升狂战54削攻,
301013,14级狂战被动技能10,14,14,1400,,,,,10,58,提升狂战58削攻,
301014,15级狂战被动技能10,15,15,1500,,,,,10,63,提升狂战63削攻,
301015,16级狂战被动技能10,16,16,1600,,,,,10,67,提升狂战67削攻,
301016,17级狂战被动技能10,17,17,1700,,,,,10,71,提升狂战71削攻,
301017,18级狂战被动技能10,18,18,1800,,,,,10,75,提升狂战75削攻,
301018,19级狂战被动技能10,19,19,1900,,,,,10,79,提升狂战79削攻,
301019,20级狂战被动技能10,20,20,2000,,,,,10,84,提升狂战84削攻,
301020,21级狂战被动技能10,21,21,2100,,,,,10,88,提升狂战88削攻,
